Customer_ID,Customer_Surname,Bank_Join_Date,Credit_Score,Country,Gender,Age,Tenure_Years,Account_Balance,Number_Of_Products,Has_Credit_Card,Active_Status,Estimated_Salary_EUR,Churn_Status
15635197,Glover,08-08-2017,640,Germany,Male,26,6,90402.77,1,credit card holder,Active Member,3298.65,Retain
15779985,Lo,14-12-2018,750,Germany,Female,37,4,133199.71,2,credit card holder,Active Member,27366.77,Retain
15715519,McDavid,18-09-2018,614,Spain,Male,36,5,0.0,2,credit card holder,Inactive Member,130610.78,Retain
15634815,Hunt,16-09-2019,701,France,Female,37,4,0.0,2,credit card holder,Active Member,164268.28,Retain
15637678,Ma,02-01-2019,661,France,Male,35,4,0.0,1,credit card holder,Inactive Member,155394.52,Retain
15566378,Tillman,17-05-2017,515,France,Male,48,6,129387.94,1,non credit card holder,Active Member,147955.91,Exit
15720284,Crawford,15-09-2017,607,Germany,Female,37,6,135927.06,1,non credit card holder,Inactive Member,180890.4,Retain
15626147,Maclean,18-04-2017,608,France,Female,62,6,144976.5,1,non credit card holder,Inactive Member,175836.03,Exit
15720155,Tao,17-11-2017,630,Germany,Male,29,5,131354.39,1,non credit card holder,Active Member,9324.31,Exit
15650068,Johnson,12-09-2016,511,France,Male,58,7,149117.31,1,credit card holder,Active Member,162599.51,Retain
15658459,Bates,18-11-2016,784,Spain,Male,33,6,0.0,2,credit card holder,Inactive Member,162022.47,Retain
15694510,Ifeanyichukwu,20-03-2016,725,France,Male,45,7,129855.32,1,non credit card holder,Inactive Member,24218.65,Retain
15791131,Chimaijem,29-05-2018,551,Germany,Female,30,5,143340.44,1,credit card holder,Inactive Member,145796.49,Retain
15600792,Swayne,09-11-2019,613,Spain,Male,29,3,0.0,2,non credit card holder,Active Member,133897.32,Retain
15775067,Fang,14-04-2017,606,France,Male,47,6,93578.68,2,non credit card holder,Active Member,137720.56,Exit
15704795,Vagin,01-01-2017,521,France,Female,77,6,0.0,2,credit card holder,Active Member,49054.1,Retain
15656865,Gray,31-07-2019,613,Germany,Male,69,4,78778.49,1,non credit card holder,Active Member,8751.59,Retain
15727489,Madueke,06-09-2018,567,Spain,Female,45,5,157320.51,1,credit card holder,Inactive Member,62193.92,Retain
15776629,Christie,12-12-2016,650,France,Female,39,6,0.0,2,non credit card holder,Inactive Member,186275.7,Retain
15770968,Leason,12-06-2017,741,Germany,Female,19,6,108711.57,2,credit card holder,Inactive Member,24857.25,Retain
15803415,Samsonova,13-11-2018,579,France,Female,39,4,166501.17,2,credit card holder,Inactive Member,93835.64,Retain
15611223,Ko,31-12-2017,752,Germany,Female,38,5,101648.5,2,credit card holder,Inactive Member,172001.44,Retain
15769915,Charlton,18-08-2019,643,Spain,Female,20,4,133313.34,1,credit card holder,Active Member,3965.69,Retain
15630241,Tretyakova,22-07-2018,594,France,Male,61,5,62391.22,1,credit card holder,Active Member,192434.11,Retain
15763515,Shih,23-06-2016,513,France,Male,30,7,0.0,2,credit card holder,Inactive Member,162523.66,Retain
15683339,P'eng,03-11-2019,656,Spain,Female,34,3,59877.33,1,credit card holder,Inactive Member,14032.62,Exit
15702571,Wright,26-08-2017,778,Germany,Female,35,6,151958.19,3,credit card holder,Active Member,131238.37,Exit
15619343,Mahmood,19-07-2019,561,France,Male,56,4,152759.0,2,credit card holder,Inactive Member,133167.11,Exit
15613962,Kenechi,15-07-2016,499,France,Female,38,7,0.0,2,non credit card holder,Active Member,183042.2,Retain
15765402,H?,26-12-2016,520,France,Female,39,6,145644.05,1,non credit card holder,Inactive Member,104118.93,Retain
15803202,Onyekachi,13-07-2018,350,France,Male,51,5,0.0,1,credit card holder,Active Member,125823.79,Exit
15629117,Harper,31-12-2018,584,France,Male,28,4,0.0,2,credit card holder,Inactive Member,19834.32,Retain
15646720,Tsui,04-08-2019,628,Spain,Female,55,4,0.0,3,credit card holder,Inactive Member,85890.75,Exit
15624347,Fokine,05-11-2016,651,France,Male,40,6,0.0,2,credit card holder,Active Member,147715.83,Retain
15810807,Alekseeva,31-12-2017,513,France,Female,43,5,0.0,2,credit card holder,Inactive Member,152499.8,Retain
15761053,Lock,30-05-2018,596,Germany,Male,48,5,131326.47,1,non credit card holder,Inactive Member,1140.02,Exit
15649858,Simpson,03-07-2019,469,Spain,Male,37,4,96776.49,1,credit card holder,Active Member,119890.86,Retain
15614365,Lombardi,22-09-2018,696,Germany,Male,31,5,150604.52,1,non credit card holder,Inactive Member,5566.6,Retain
15692132,Wilkinson,21-10-2019,717,Spain,Female,22,3,101060.25,1,non credit card holder,Active Member,84699.56,Retain
15727868,Onuora,12-11-2019,711,France,Female,38,3,129022.06,2,credit card holder,Active Member,14374.86,Exit
15655658,Bulgakov,09-08-2016,678,France,Female,48,7,0.0,2,credit card holder,Active Member,32301.88,Retain
15641004,Doyne,20-11-2016,605,Spain,Female,48,6,150315.92,1,non credit card holder,Active Member,133486.36,Retain
15787597,Hsu,15-04-2019,420,Germany,Female,31,4,108377.75,2,credit card holder,Active Member,9904.63,Retain
15690188,Maclean,20-09-2019,631,France,Male,33,4,0.0,1,credit card holder,Active Member,58043.02,Exit
15721507,Pagan,26-03-2018,713,France,Female,32,5,117094.02,1,non credit card holder,Inactive Member,149558.83,Exit
15661734,Taylor,08-10-2019,608,Germany,Male,42,3,131390.75,2,credit card holder,Inactive Member,71178.09,Retain
15742480,Igwebuike,18-06-2019,775,Germany,Male,36,4,109949.05,2,non credit card holder,Active Member,71682.54,Retain
15639265,Isaacs,27-06-2019,714,France,Male,54,4,126113.28,1,credit card holder,Inactive Member,112777.38,Retain
15779862,Lyons,27-07-2017,658,Germany,Female,31,6,133003.03,1,non credit card holder,Active Member,146339.27,Exit
15773098,Ch'in,03-12-2017,834,Spain,Male,34,5,0.0,2,non credit card holder,Inactive Member,53437.1,Retain
15775809,Holloway,17-08-2018,677,Germany,Female,26,5,98723.67,1,non credit card holder,Active Member,151146.67,Retain
15813192,Chukwuemeka,21-09-2017,494,France,Male,25,6,0.0,2,non credit card holder,Active Member,109988.09,Retain
15657829,Fanucci,05-02-2017,806,Germany,Male,30,6,168078.83,1,credit card holder,Inactive Member,85028.36,Exit
15720847,Sheffield,22-04-2018,601,France,Male,35,5,0.0,2,credit card holder,Active Member,118983.18,Retain
15726087,Ch'in,15-08-2016,592,France,Female,62,7,0.0,1,credit card holder,Active Member,100941.57,Retain
15691863,Cody,20-09-2017,751,France,Female,39,6,0.0,2,credit card holder,Active Member,84175.34,Retain
15800736,Kirwan,25-07-2016,601,Spain,Female,42,7,96763.89,1,credit card holder,Active Member,199242.65,Retain
15623966,Yermakov,11-02-2017,578,France,Female,35,6,0.0,2,non credit card holder,Active Member,26389.92,Retain
15598884,Kent,18-11-2018,650,Spain,Female,23,4,0.0,1,credit card holder,Active Member,180622.43,Retain
15754649,Fang,29-06-2017,705,Spain,Female,57,6,0.0,2,credit card holder,Active Member,34134.14,Retain
15566988,Iqbal,12-09-2018,656,Germany,Female,46,5,141535.52,1,credit card holder,Inactive Member,50595.15,Exit
15753847,Hawkins,02-03-2017,645,Spain,Male,45,6,0.0,1,non credit card holder,Active Member,174916.85,Exit
15623082,Ch'ang,06-07-2018,507,France,Female,35,5,0.0,2,credit card holder,Inactive Member,97633.93,Retain
15623053,Muir,14-06-2019,454,Spain,Male,40,4,123177.01,1,credit card holder,Inactive Member,148309.98,Retain
15657468,Simmons,22-11-2016,711,Germany,Female,53,6,123805.03,1,credit card holder,Inactive Member,102428.51,Retain
15760550,Duncan,26-08-2019,741,Spain,Male,39,4,143637.58,2,non credit card holder,Active Member,174227.66,Retain
15589019,Morant,05-11-2018,633,Spain,Female,33,4,92855.02,1,credit card holder,Active Member,159813.18,Retain
15658614,H?,06-09-2019,565,Germany,Female,38,4,145400.69,2,credit card holder,Active Member,83844.79,Retain
15729763,Nelson,01-11-2017,655,Spain,Male,34,5,116114.93,1,credit card holder,Active Member,49492.15,Retain
15653997,Haynes,25-03-2018,699,Spain,Male,31,5,114493.68,1,non credit card holder,Inactive Member,138396.32,Retain
15622117,Fries,19-08-2016,625,Spain,Female,31,7,0.0,2,credit card holder,Inactive Member,151843.54,Retain
15607634,Cobb,12-06-2017,606,Germany,Male,40,6,95293.86,2,non credit card holder,Active Member,96985.58,Retain
15792646,Trentino,28-12-2019,647,Spain,Female,64,3,91216.0,1,credit card holder,Active Member,41800.18,Retain
15746708,Ritchie,01-03-2019,589,Germany,Male,55,4,119961.48,1,credit card holder,Inactive Member,65156.83,Exit
15703119,Liang,19-09-2017,652,France,Male,38,6,0.0,2,credit card holder,Active Member,145700.22,Retain
15641416,Shaffer,05-11-2018,732,Germany,Female,61,4,94867.18,2,credit card holder,Active Member,157527.6,Exit
15800620,Fitzgerald,19-11-2017,691,France,Female,29,5,0.0,2,non credit card holder,Inactive Member,199635.93,Retain
15702601,Wyatt,16-10-2019,680,Germany,Male,30,3,108300.27,2,non credit card holder,Active Member,44384.57,Exit
15757829,Timperley,08-07-2016,609,Germany,Female,40,7,137389.77,2,credit card holder,Inactive Member,170122.22,Retain
15574369,Bianchi,23-09-2018,415,Spain,Male,53,4,167259.44,1,credit card holder,Active Member,22357.25,Retain
15745295,Gether,27-10-2017,727,Spain,Female,31,5,0.0,1,credit card holder,Inactive Member,121751.04,Exit
15717191,Ferri,21-06-2016,508,France,Male,49,7,93817.41,2,credit card holder,Active Member,132468.76,Exit
15592736,Lucchese,08-09-2017,551,Germany,Male,54,6,102994.04,1,credit card holder,Inactive Member,176680.16,Exit
15702298,Parkhill,17-09-2018,655,Germany,Male,41,5,125561.97,1,non credit card holder,Inactive Member,164040.94,Exit
15809263,Y?,21-04-2017,729,Germany,Male,29,6,109676.52,1,credit card holder,Active Member,25548.47,Retain
15789611,Lin,01-07-2017,568,Germany,Male,46,6,150836.92,1,non credit card holder,Inactive Member,64516.8,Exit
15612771,Bell,30-11-2018,452,France,Male,35,4,148172.44,1,credit card holder,Active Member,4175.68,Retain
15770474,Myers,03-12-2018,685,France,Female,33,4,0.0,3,non credit card holder,Active Member,70221.13,Exit
15610090,Han,23-08-2017,667,France,Male,40,6,72945.29,2,credit card holder,Inactive Member,98931.5,Retain
15686963,Hardiman,06-12-2018,680,Spain,Female,30,4,0.0,1,credit card holder,Inactive Member,160131.58,Retain
15814664,Scott,04-11-2019,740,Germany,Male,33,3,126524.11,1,credit card holder,Inactive Member,136869.31,Retain
15591091,Goering,10-06-2019,644,France,Male,44,4,73348.56,1,credit card holder,Inactive Member,157166.79,Exit
15712825,Howells,02-08-2016,511,Spain,Female,29,7,0.0,2,non credit card holder,Active Member,140676.98,Retain
15684516,Plascencia,31-10-2019,629,Spain,Male,34,3,121151.05,1,non credit card holder,Inactive Member,119357.93,Retain
15679961,Davidson,06-06-2016,708,Spain,Male,46,7,68799.72,1,credit card holder,Active Member,39704.14,Retain
15590434,Alexander,20-09-2018,577,Spain,Male,41,5,89015.61,1,non credit card holder,Active Member,135227.23,Retain
15745527,Burke,14-11-2017,655,France,Male,37,5,93147.0,2,credit card holder,Inactive Member,66214.13,Retain
15650034,Kudryashova,04-04-2017,564,France,Female,28,6,0.0,1,credit card holder,Active Member,162428.05,Retain
15602456,Afanasyev,09-12-2016,850,Germany,Female,47,6,99219.47,2,credit card holder,Active Member,122141.13,Retain
15767804,Feng,16-11-2018,729,France,Male,44,4,0.0,2,credit card holder,Inactive Member,151733.43,Retain
15801395,Warren,12-02-2016,790,France,Female,33,7,135120.72,1,non credit card holder,Inactive Member,195204.99,Retain
15774336,Jamieson,30-06-2017,648,Germany,Male,44,6,111369.79,2,credit card holder,Active Member,91947.74,Retain
15632069,Kazantsev,08-03-2016,776,France,Male,39,7,125211.55,2,credit card holder,Inactive Member,144496.07,Retain
15774854,Fuller,21-03-2016,592,France,Male,54,7,0.0,1,credit card holder,Active Member,28737.71,Exit
15687413,Sunderland,25-11-2016,619,Spain,Female,38,6,0.0,2,credit card holder,Active Member,117616.29,Retain
15597239,Ku,17-05-2019,548,Spain,Male,39,4,131468.44,1,credit card holder,Inactive Member,164975.82,Retain
15801336,Ch'ang,08-11-2016,649,Germany,Female,37,6,114737.26,1,credit card holder,Active Member,106655.88,Exit
15589147,Frolov,11-05-2018,580,Spain,Male,61,5,125921.37,1,credit card holder,Active Member,94677.83,Retain
15724834,Wilson,16-03-2018,498,France,Female,30,5,0.0,2,non credit card holder,Inactive Member,135795.53,Retain
15792151,Hamilton,10-12-2019,635,Spain,Female,37,3,0.0,2,credit card holder,Inactive Member,91086.73,Retain
15755196,Lavine,01-05-2017,834,France,Female,49,6,131394.56,1,non credit card holder,Inactive Member,194365.76,Exit
15597957,Rahman,13-12-2019,614,Spain,Male,66,3,0.0,2,non credit card holder,Active Member,180082.7,Retain
15811958,Medland,24-04-2019,850,Germany,Male,44,4,112755.34,2,non credit card holder,Inactive Member,158171.36,Retain
15632859,Chukwudi,24-12-2017,444,France,Male,36,5,0.0,2,non credit card holder,Active Member,138743.86,Retain
15790336,Tokareva,18-10-2018,664,Germany,Male,36,4,71142.77,2,credit card holder,Inactive Member,122433.09,Retain
15719276,T'ao,21-12-2016,741,Spain,Male,35,6,74371.49,1,non credit card holder,Inactive Member,99595.67,Retain
15762277,Jamieson,25-10-2018,710,France,Male,47,4,158623.14,1,non credit card holder,Inactive Member,83499.89,Exit
15707962,Gunson,28-11-2016,606,France,Male,40,6,119501.88,2,credit card holder,Inactive Member,46774.94,Retain
15738224,Lin,26-08-2019,593,France,Male,32,4,99162.29,1,credit card holder,Inactive Member,128384.11,Retain
15662063,McIver,08-10-2017,746,France,Male,36,5,142400.77,1,credit card holder,Active Member,193438.69,Retain
15773487,Conway,23-11-2018,634,Germany,Female,31,4,76798.92,1,non credit card holder,Inactive Member,196021.73,Retain
15815316,Kennedy,21-06-2019,644,France,Male,50,4,76817.0,4,credit card holder,Inactive Member,196371.13,Exit
15745533,Sargent,10-07-2018,799,France,Female,63,5,110314.21,2,credit card holder,Inactive Member,37464.0,Exit
15779176,Dike,14-09-2016,565,Germany,Female,58,7,108888.24,3,non credit card holder,Active Member,135875.51,Exit
15587174,Kerr,18-11-2018,726,France,Male,29,4,0.0,2,credit card holder,Active Member,91844.14,Exit
15615896,Chienezie,26-09-2019,621,Spain,Male,39,3,0.0,2,credit card holder,Inactive Member,36122.96,Retain
15708610,Costa,05-05-2019,690,Germany,Male,44,4,100368.63,2,non credit card holder,Inactive Member,35342.33,Retain
15798975,Doherty,27-04-2019,606,Germany,Male,48,4,132403.56,1,non credit card holder,Inactive Member,36091.91,Exit
15576368,Bledsoe,15-07-2019,624,Germany,Female,48,4,122388.38,2,non credit card holder,Inactive Member,30020.09,Retain
15710671,Gordon,24-09-2017,786,France,Male,34,5,137361.96,1,non credit card holder,Inactive Member,183682.09,Retain
15621546,Yuriev,13-02-2017,620,France,Female,33,6,127638.35,1,credit card holder,Active Member,192717.57,Retain
15782390,T'ien,14-10-2017,621,France,Female,40,5,0.0,1,credit card holder,Inactive Member,155155.25,Retain
15746986,Howe,04-01-2019,850,Germany,Female,40,4,97990.49,2,non credit card holder,Inactive Member,106691.02,Retain
15576723,Ts'ai,21-06-2019,740,France,Female,37,4,0.0,2,credit card holder,Active Member,194270.91,Retain
15725794,Winters,05-01-2019,659,France,Female,49,4,0.0,1,credit card holder,Inactive Member,116249.72,Exit
15689616,Ward,22-03-2018,586,Spain,Male,34,5,168094.01,1,non credit card holder,Inactive Member,20058.61,Retain
15679818,Yuan,26-07-2019,636,Germany,Male,67,4,136709.35,1,non credit card holder,Active Member,66753.1,Exit
15760102,Yeh,08-03-2019,551,France,Female,36,4,0.0,1,credit card holder,Inactive Member,183479.12,Retain
15700937,Romano,12-12-2017,767,Spain,Female,24,5,0.0,2,credit card holder,Active Member,67445.85,Retain
15594928,Pagnotto,21-03-2016,798,Germany,Female,38,7,129055.13,1,credit card holder,Inactive Member,157147.59,Retain
15619304,Onio,25-03-2019,502,France,Female,42,4,159660.8,3,credit card holder,Inactive Member,113931.57,Exit
15650258,Sinclair,06-02-2017,479,France,Female,35,6,113090.4,1,credit card holder,Inactive Member,195649.79,Retain
15777179,Ellis,02-01-2017,687,France,Male,35,6,0.0,2,non credit card holder,Active Member,73133.82,Retain
15684267,Davila,07-06-2018,607,Germany,Male,39,5,84468.67,2,credit card holder,Active Member,121945.42,Retain
15605215,Stevenson,23-04-2017,767,France,Male,48,6,0.0,2,non credit card holder,Active Member,175458.21,Retain
15709917,Ni,11-12-2019,601,France,Female,46,3,98202.76,1,non credit card holder,Inactive Member,137763.93,Retain
15749851,Brookes,16-06-2018,702,Spain,Female,26,5,135219.57,1,non credit card holder,Active Member,59747.63,Retain
15593683,Solomina,09-05-2016,668,Spain,Female,30,7,0.0,2,credit card holder,Inactive Member,138465.7,Retain
15632736,Liang,01-12-2018,850,Germany,Female,30,4,104911.35,2,credit card holder,Active Member,42933.26,Retain
15750441,Lavarack,27-01-2017,782,France,Male,36,6,81210.72,2,non credit card holder,Active Member,108003.38,Retain
15788723,McIntyre,18-09-2016,599,Germany,Female,49,7,143888.22,2,credit card holder,Active Member,166236.38,Exit
15694879,Reeves,13-03-2016,590,Spain,Female,23,7,0.0,2,credit card holder,Inactive Member,196789.9,Retain
15694995,O'Sullivan,19-05-2018,712,France,Male,23,5,0.0,2,non credit card holder,Active Member,66795.78,Retain
15790757,Cody,09-09-2018,769,France,Female,25,5,0.0,2,non credit card holder,Inactive Member,187925.75,Retain
15581252,Dolgorukova,27-05-2018,632,Spain,Female,29,5,80922.75,1,credit card holder,Inactive Member,7820.78,Retain
15647975,Vida,20-10-2018,651,Germany,Male,26,4,147037.32,1,non credit card holder,Inactive Member,141763.26,Retain
15797919,Ting,20-10-2018,773,Spain,Male,37,4,103195.2,2,credit card holder,Inactive Member,178268.36,Retain
15673074,Obidimkpa,11-06-2017,527,Germany,Female,30,6,126663.51,1,credit card holder,Active Member,162267.91,Retain
15596088,Fanucci,30-05-2016,705,France,Female,50,7,77065.9,2,non credit card holder,Active Member,145159.26,Retain
15757617,Lewis,11-09-2019,735,France,Male,55,4,134140.68,1,credit card holder,Inactive Member,2267.88,Retain
15576131,Phillips,11-12-2019,666,France,Male,40,3,0.0,2,credit card holder,Inactive Member,147878.05,Retain
15666711,Ukaegbulam,12-09-2017,586,France,Female,46,6,0.0,3,non credit card holder,Active Member,131553.82,Exit
15696826,James,05-02-2019,633,France,Female,32,4,104001.38,1,non credit card holder,Active Member,36642.65,Retain
15617206,Trentino,07-09-2018,431,Germany,Male,42,5,120822.86,2,credit card holder,Inactive Member,126153.24,Retain
15714883,Genovese,01-08-2019,508,France,Female,25,4,111395.53,1,non credit card holder,Active Member,48197.06,Retain
15763415,Gray,07-05-2017,567,Germany,Male,41,6,134378.89,1,credit card holder,Active Member,105746.94,Retain
15615032,Peng,27-06-2016,624,Spain,Male,46,7,0.0,2,credit card holder,Active Member,62825.03,Retain
15719561,Lin,10-09-2016,768,France,Male,42,7,0.0,3,non credit card holder,Inactive Member,60686.4,Retain
15723318,Mactier,10-12-2019,619,France,Female,55,3,0.0,3,non credit card holder,Inactive Member,60810.64,Exit
15623143,Lung,03-01-2018,732,France,Female,43,5,0.0,2,credit card holder,Inactive Member,183147.17,Retain
15616122,Nwokike,27-06-2019,777,France,Male,39,4,0.0,2,credit card holder,Active Member,18613.52,Retain
15602030,Ramirez,25-09-2019,717,France,Male,28,3,128206.79,1,credit card holder,Active Member,54272.12,Retain
15585580,Chang,09-05-2019,796,Germany,Female,52,4,167194.36,1,credit card holder,Active Member,62808.93,Exit
15622461,Ndubuagha,04-06-2019,562,France,Female,51,4,122822.0,2,non credit card holder,Inactive Member,32626.21,Retain
15768282,Perez,15-07-2019,724,Germany,Male,36,4,94615.11,2,credit card holder,Active Member,10627.21,Retain
15606386,Wang,30-11-2019,753,Germany,Female,46,3,111512.75,3,credit card holder,Inactive Member,159576.75,Exit
15569945,Horsley,19-07-2018,509,Spain,Male,29,5,0.0,2,credit card holder,Inactive Member,69113.14,Retain
15568429,Mitchell,23-04-2016,633,Spain,Female,46,7,0.0,2,credit card holder,Inactive Member,120250.58,Retain
15643679,Goliwe,28-09-2018,784,Germany,Male,28,4,70233.74,2,credit card holder,Active Member,179252.73,Retain
15617657,Ts'ai,01-10-2018,664,France,Female,36,4,103502.22,1,credit card holder,Active Member,146191.82,Retain
15708046,Knowles,16-08-2017,744,Spain,Male,31,6,117551.23,1,credit card holder,Inactive Member,158958.9,Retain
15602554,Vorobyova,23-10-2016,664,France,Female,31,6,114519.57,2,non credit card holder,Active Member,79222.02,Retain
15633729,Wang,16-06-2017,488,France,Male,43,6,112751.13,1,credit card holder,Active Member,28332.0,Retain
15790019,Onwughara,03-11-2019,520,France,Male,35,3,105387.89,1,credit card holder,Active Member,25059.06,Retain
15611756,Chapman,23-08-2018,537,Germany,Female,47,5,124192.28,2,credit card holder,Active Member,50881.51,Retain
15711489,Azikiwe,08-03-2018,760,Spain,Female,32,5,0.0,1,credit card holder,Active Member,114565.35,Retain
15777797,Kovalyova,09-11-2018,689,Spain,Male,38,4,75075.14,1,credit card holder,Active Member,8651.92,Exit
15757385,Milne,15-10-2018,578,Spain,Female,28,4,161592.76,1,credit card holder,Inactive Member,177834.79,Retain
15598510,Colombo,17-11-2017,583,Germany,Male,27,5,105907.42,2,credit card holder,Active Member,195732.04,Retain
15783589,Toscano,23-01-2019,616,France,Male,40,4,0.0,2,non credit card holder,Inactive Member,93717.55,Retain
15671973,Chukwuemeka,29-09-2019,467,Spain,Male,39,3,0.0,2,credit card holder,Active Member,7415.96,Retain
15813168,Maslova,27-09-2018,756,Germany,Female,39,4,100717.85,3,credit card holder,Active Member,73406.04,Exit
15620836,Lo Duca,21-12-2019,816,Germany,Female,34,3,108410.87,2,credit card holder,Inactive Member,102908.91,Retain
15613787,Chidubem,21-12-2017,505,Spain,Male,35,5,116932.59,1,credit card holder,Inactive Member,91092.84,Retain
15641136,Davison,08-08-2017,629,France,Male,32,6,0.0,2,non credit card holder,Active Member,77965.44,Retain
15625023,Onochie,26-09-2018,682,France,Male,40,4,0.0,1,non credit card holder,Active Member,105352.55,Retain
15725355,Morey,22-10-2016,439,France,Female,43,6,0.0,1,non credit card holder,Active Member,104889.3,Retain
15628112,Hughes,11-05-2019,771,Germany,Female,36,4,77846.9,1,non credit card holder,Inactive Member,99805.99,Retain
15603674,Knight,16-09-2018,803,France,Male,36,5,0.0,2,credit card holder,Active Member,149370.93,Retain
15747000,Shih,15-11-2017,592,France,Male,27,5,0.0,2,credit card holder,Active Member,19645.65,Retain
15646168,Ifeatu,31-05-2019,834,Spain,Male,33,4,0.0,2,credit card holder,Inactive Member,66285.18,Retain
15756850,Golovanov,05-11-2019,479,France,Male,40,3,0.0,2,non credit card holder,Inactive Member,114996.43,Retain
15596939,Calabresi,18-11-2016,659,Germany,Male,36,6,132578.92,2,credit card holder,Inactive Member,84320.94,Retain
15689322,Bevan,26-09-2018,641,Spain,Male,31,4,153316.14,1,credit card holder,Inactive Member,59927.99,Retain
15604158,Smith,23-12-2018,554,France,Female,39,4,0.0,2,credit card holder,Active Member,18391.93,Retain
15708714,Santiago,22-06-2019,675,France,Female,33,4,0.0,2,credit card holder,Inactive Member,34045.61,Retain
15657396,Marshall,08-01-2019,806,France,Male,31,4,0.0,2,non credit card holder,Active Member,140168.36,Retain
15567063,Manna,05-11-2019,766,Germany,Female,34,3,106434.94,1,non credit card holder,Active Member,137995.66,Exit
15634591,Saunders,02-06-2017,850,France,Male,33,6,73059.38,1,credit card holder,Active Member,186281.0,Retain
15669664,Thompson,11-07-2018,574,Germany,Male,54,5,99774.5,1,non credit card holder,Inactive Member,4896.11,Exit
15654562,Ma,01-12-2016,850,Spain,Female,45,6,174088.3,4,credit card holder,Inactive Member,5669.31,Exit
15649793,Lovely,25-09-2019,658,France,Male,20,3,0.0,2,non credit card holder,Inactive Member,187638.34,Retain
15679148,Oliver,24-05-2018,508,France,Male,44,5,115451.05,2,non credit card holder,Inactive Member,67234.33,Retain
15674328,Moreno,13-06-2019,670,France,Female,40,4,47364.45,1,credit card holder,Active Member,148579.43,Exit
15723818,Carpenter,26-12-2017,453,France,Female,37,5,131834.76,2,credit card holder,Inactive Member,8949.2,Retain
15801296,Farber,12-09-2019,634,Germany,Female,37,4,143258.85,2,credit card holder,Inactive Member,192721.98,Retain
15803456,Yen,20-05-2016,641,France,Female,40,7,0.0,1,non credit card holder,Inactive Member,151648.66,Exit
15717328,Hsueh,22-10-2016,842,France,Female,37,6,132446.08,2,credit card holder,Inactive Member,87071.18,Exit
15814209,Capon,29-08-2019,814,France,Male,31,4,118870.92,1,credit card holder,Inactive Member,101704.19,Retain
15586174,Brodney,15-09-2019,700,Germany,Female,30,4,116377.48,1,credit card holder,Active Member,134417.31,Retain
15794056,Johnston,28-12-2018,668,France,Female,46,4,0.0,3,credit card holder,Inactive Member,89048.46,Exit
15631603,Ponomaryova,24-12-2017,813,France,Male,32,5,122889.88,1,credit card holder,Active Member,26476.18,Retain
15751445,Chikwado,06-04-2016,734,Germany,Female,52,7,71283.09,2,non credit card holder,Active Member,38984.37,Retain
15655123,Dumetolisa,17-11-2017,505,Spain,Female,45,5,131355.3,3,credit card holder,Inactive Member,195395.33,Exit
15572038,Chijindum,25-06-2018,660,Germany,Male,35,5,113948.58,1,credit card holder,Inactive Member,188891.96,Exit
15687329,Hope,15-12-2019,763,Germany,Female,32,3,108465.65,2,credit card holder,Inactive Member,60552.44,Exit
15596863,Chidumaga,28-01-2018,787,Germany,Female,38,5,158373.23,1,credit card holder,Active Member,28228.35,Retain
15709295,Wall,21-10-2019,697,Spain,Female,25,3,82931.85,2,credit card holder,Active Member,128373.88,Retain
15751032,Enemuo,08-03-2019,629,Germany,Female,37,4,35549.81,2,non credit card holder,Inactive Member,49676.33,Retain
15633608,Black,04-01-2019,641,France,Male,33,4,146193.6,2,credit card holder,Active Member,55796.83,Exit
15568238,Diaz,26-03-2016,650,Spain,Male,20,7,0.0,2,credit card holder,Active Member,113469.65,Retain
15577988,Skinner,02-01-2019,614,France,Female,35,4,0.0,2,credit card holder,Active Member,3342.62,Retain
15672053,Mistry,30-11-2018,526,Spain,Male,38,4,0.0,2,non credit card holder,Inactive Member,58010.98,Retain
15730161,Marcelo,12-12-2019,833,France,Female,39,3,0.0,2,credit card holder,Inactive Member,1710.89,Retain
15806360,Hou,25-03-2018,609,France,Male,41,5,0.0,1,non credit card holder,Active Member,112585.19,Retain
15726796,Brabyn,06-02-2018,844,France,Male,38,5,111501.66,1,credit card holder,Active Member,119333.38,Retain
15727421,Anayolisa,20-06-2019,586,France,Female,38,4,0.0,2,credit card holder,Active Member,37935.83,Retain
15613326,Gow,14-11-2019,596,France,Female,33,3,138162.81,1,credit card holder,Inactive Member,85412.54,Retain
15587690,Madueke,02-04-2019,592,France,Male,28,4,116498.22,1,credit card holder,Inactive Member,144290.25,Retain
15778481,Chigbogu,16-05-2018,817,France,Male,59,5,118962.58,1,credit card holder,Active Member,120819.58,Retain
15627665,Sung,01-12-2019,614,France,Male,46,3,0.0,1,credit card holder,Inactive Member,74379.57,Exit
15705707,Bennelong,09-12-2018,635,Spain,Female,29,4,138296.94,2,credit card holder,Inactive Member,141075.51,Retain
15731751,Osinachi,28-11-2018,437,France,Female,26,4,120923.52,1,non credit card holder,Active Member,78854.57,Retain
15589204,Farrar,31-01-2019,591,France,Male,33,4,131765.72,1,credit card holder,Inactive Member,118782.06,Retain
15589643,Ngozichukwuka,23-07-2019,684,Spain,Female,41,4,0.0,1,credit card holder,Active Member,138394.37,Retain
15734246,She,22-09-2018,746,France,Female,21,5,166883.07,2,non credit card holder,Active Member,194563.65,Retain
